ion,fate,tof_us,x_end,y_end,ke_last,t26,y26,t59,y59
315,thru,1110.722472053955,83.42935393956286,7.873546717609136,0.11208724800383969,262.29409132593685,1.3037184118826257,714.289216645197,1.701909320679743
316,thru,1225.8036333212729,83.52717788800852,1.3467716271805616,0.10399023796249623,221.07503830739162,1.7627210840895977,822.3405874303941,0.32282985567074607
317,thru,880.2504041333003,82.875,-5.929051919039916,0.1137511666297272,224.58862112556622,2.7539227743686134,583.7184138226569,2.973160545151185
318,thru,1151.318678737028,83.62499999999999,7.643033769924097,0.04885837938161706,281.69953704924177,0.8799250994851787,728.2426511245056,0.14876322546444634
319,thru,1180.932887582915,83.19104269114342,-7.677635988791581,0.04472508119223647,296.32783745906727,1.6753957029349513,720.7735347757532,0.8241218442857974
320,thru,1254.9434913365374,83.62499999999999,2.183706613746229,0.08645087549573639,299.01352919283556,0.9986527744020961,721.6457148151677,2.9213174463726816
321,thru,1129.5998581805354,83.62499999999999,-8.696328973220592,0.10111274615734525,280.14428780682096,2.0647567448404267,711.7433714859275,5.156676487522342
322,thru,1126.3441701720346,83.46153866857703,1.953336651921632,0.16985146299855472,283.5105867539312,0.3796250806901857,698.7096709898872,0.10892936733410323
323,thru,880.5799393127415,77.34795323163999,0.5393895981929274,0.04682810581928165,228.0554251439967,0.9642002365746075,614.3376118663012,3.154949248861067
324,thru,1167.235690265871,83.62499999999999,-6.823424685070627,0.07247533703537805,233.4367971558809,2.7584259004047462,712.3822160152616,0.14142114868496333
325,thru,1601.5163899062472,89.68763881696418,-3.230854906583879,0.06292963778597742,245.72188535185418,2.4069133541789993,693.7995725055944,2.8410816176125335
326,thru,1040.7640722696397,82.875,-5.995205735109524,0.08975368705501838,308.73164589134916,2.7590580037788026,698.1572655393567,1.8818969044052987
327,thru,1536.2213816109802,83.62499999999999,-5.574078867021725,0.06456750188899629,272.65829945797515,1.54616237337748,787.8297835054536,3.9296347070790847
328,thru,976.9046072743838,82.875,8.147476858339624,0.2597373683893464,229.45681425892866,3.367517410847652,639.3638754681691,5.704656400633032
329,thru,1600.5025701513364,85.66332782682957,8.624865140416212,0.1074404887197663,243.94190834355584,2.213057309590743,669.9250075088582,1.0669717718257237
330,wall,494.6607136381316,43.875,8.336863069339845,0.08374253262314171,262.4312012496784,3.762459730311975,,
331,thru,1601.1382944096506,88.9973223645154,-9.583049261992846,0.06253528672489155,241.67260161329838,0.9523303165308398,712.0127295048976,4.302501602814958
332,thru,1056.8235026930754,83.09949386742171,3.196662294965588,0.10101329617251735,256.6998488732306,1.1693329493161904,683.5415512694533,3.2283733259200393
333,thru,1380.0481628924758,83.62499999999999,8.975408289212798,0.13315608497017503,326.0051274277513,1.3993951241805351,810.7176491123784,1.2566052627720405
334,thru,1140.0886004332142,83.42492053921669,6.517725195778306,0.12860661236038468,312.9641859642394,3.1953275321115395,749.4356713757302,6.2874362233069165
335,thru,1036.0487088902853,82.875,-1.6875917091882073,0.10602692786778765,213.43374623609938,0.17312743373325795,692.6381272066506,1.6393513726637006
336,thru,974.4111962284196,76.875,-9.057072019515921,0.06135993985474414,293.6378148510196,4.675599849111173,770.3553272578298,2.043646055288495
337,thru,1122.4584311065723,83.35372133854759,-7.249556537184068,0.09304035783783318,262.64042184356913,1.0384214348836156,716.8928208726973,2.771976958306238
338,thru,903.9330456852955,76.875,-1.1720216467730107,0.15381029720382577,260.0873706520139,0.5173987272466056,658.8058536887487,0.9418674641682817
339,thru,1015.8341373956195,83.51604450210945,-0.680275526082164,0.051866110326243914,244.1536546107378,5.079249951655439,642.2025514832578,1.524236982756841
340,thru,1120.7914851550465,83.41148648664863,-3.7525926210662655,0.07947515774862964,285.227426626495,1.7103422494104348,727.5905972054388,1.7787322745218144
341,thru,795.2753301176423,64.875,4.508714149143618,0.12460014156099578,293.8018895216244,1.7808400952527252,737.7905360588715,3.7476331681687682
342,thru,1148.3583614511276,83.24482779218431,5.443284198461024,0.12592253438733014,261.14310460457386,0.20032418238592847,699.3126015251323,2.307143645144191
343,thru,1601.256988540095,85.91822409221466,-4.3429749570731175,0.01193849245166689,242.191033291547,3.1902993975806617,681.8423493476766,3.1841920882993127
344,thru,1024.133615475401,82.875,-4.870489745630007,0.04464084152645491,286.48629438520896,1.0654262194423494,721.4913036756074,0.23053132971839368
345,thru,1172.0102591722418,83.62499999999999,8.690091270949708,0.10693649283291999,279.3196367391076,0.44976463417054013,689.4148793806261,2.381588614679828
346,thru,1223.8875036290665,83.62499999999999,-8.177212535678295,0.025747651173723237,274.3826585423782,3.3172447425078335,746.8086308509853,0.4783871775669858
347,thru,897.9624418248978,76.875,8.285865350208656,0.028488646455624815,247.5557153947163,1.7772002385846892,681.2316710322988,5.600415946526531
348,thru,1205.1995362762239,83.33077302416069,-7.515397128791124,0.08007903731088614,275.886983593901,1.6924300219431279,825.7405640907007,5.7415220840522725
349,wall,312.5946539846355,32.53006201245937,-7.874621954603966,0.12329762216284769,242.81359436702766,5.2716879922479105,,
350,wall,630.9432384609236,58.875,-2.0409814406489373,0.095706562487407,251.643876437836,0.32637511250584006,,
351,thru,1130.645891455135,83.12389824377735,-1.1798309266285116,0.07911781642755827,260.523837059746,0.2579406444847071,741.6629092425601,0.1899708217328222
352,thru,1155.5321132272961,83.62499999999999,7.784617216054129,0.1112491470207525,272.6850075799551,2.591219472082021,715.8854415591874,0.9472417714074671
353,thru,1016.4928158097474,82.875,-8.209191868338317,0.16146466201336337,244.6548846197781,0.3039706962216784,669.6164526010583,6.920572937429067
354,wall,700.3097363555777,50.125742939502565,1.542350363896674,0.1484812022634865,377.17098800935327,2.4294741884628994,,
355,thru,1152.0600836201759,83.62499999999999,3.616892534900404,0.11603214824590016,203.47042895120916,0.6326939782856996,675.6705674335204,2.4276842720803256
356,thru,1216.4524203775795,83.62499999999999,-8.742199230888142,0.09603802581587839,265.07692354957334,2.0821625199781613,741.0287228248717,3.0270539143452138
357,thru,1200.5819905772826,83.48689787823163,7.312843602124793,0.14280106523519706,215.5114602568191,1.6476861980902,726.4032623426991,0.901993774805642
358,wall,549.6617681514684,46.875,-7.866751473296629,0.11190162433377361,260.0824863510811,3.2188622360498056,,
359,thru,1105.6876058847968,82.875,-2.2198648973458264,0.10024580911130881,289.08334432834596,0.5771727947190142,790.223186495931,0.6920845434604235
360,thru,1600.234988695854,85.14509399307644,8.208113244850429,0.08837667923771317,237.86662912693063,0.6242931115958901,715.4992863142443,0.5448046378503851
361,thru,1055.290647641144,82.875,1.0677508890473448,0.05838447227043021,286.4715953381678,1.043876936870077,692.8562867487127,0.40258665650322367
362,wall,706.7140158570369,53.50414701773649,2.9097780860488967,0.03356304369154473,258.7561267678225,3.903157871553645,,
363,thru,862.2980464466208,76.875,2.5316409348712434,0.12482454193566736,231.81747157792293,0.4105666409611432,674.8401333763123,3.6015548486931026
364,thru,1066.1665159115053,83.36658121014058,-6.6529714071779855,0.13918644817356,221.08522527331064,1.8671708837975365,677.4305069507866,6.14930992714091
365,thru,924.5955485964957,70.875,7.6496823714506395,0.1473025739883693,259.5128526329433,4.123560459338746,723.6973704827284,6.9118074118829
366,wall,431.20399149061814,35.30915299961555,7.698535874354593,0.07616405594236518,300.42051132175334,3.9158484112338945,,
367,thru,848.8063658018872,68.05854964626523,7.712569509511494,0.015571891794236877,296.2869174506723,0.16073579187491233,728.3807517902944,5.430869705747807
368,wall,524.4194191329004,43.875,-6.22684254144539,0.03999924065659977,235.5370435976402,2.3712503370312534,,
